 r23003 | fds.firebot | 2015-06-28 21:56:39 -0400 (Sun, 28 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22964 | randy.mcdermott | 2015-06-23 16:53:06 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to power_spectrum.m 
 r22963 | randy.mcdermott | 2015-06-23 16:50:41 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to poiseuille_convergenc.m; update plotspec_uvw.m 
 r22962 | randy.mcdermott | 2015-06-23 16:48:59 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to plotspec.m 
 r22961 | randy.mcdermott | 2015-06-23 16:47:48 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to plate_view_factor.m 
 r22960 | randy.mcdermott | 2015-06-23 16:46:37 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to pcm_slab.m 
 r22959 | randy.mcdermott | 2015-06-23 16:45:35 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to openmp_timing_benchmarks.m 
 r22958 | gforney | 2015-06-23 13:02:47 -0400 (Tue, 23 Jun 2015) | smv vv: fix typo in string_util.c 
 r22957 | gforney | 2015-06-23 12:57:42 -0400 (Tue, 23 Jun 2015) | smv vv: force smokebot run to test fix in previous commit 
 r22956 | gforney | 2015-06-23 12:57:06 -0400 (Tue, 23 Jun 2015) | smv vg: include version_git.txt instead of version_svn.txt 
 r22955 | randy.mcdermott | 2015-06-23 12:43:22 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to jet_decay.m 
 r22954 | randy.mcdermott | 2015-06-23 12:41:13 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to hot_layer_collapse.m 
 r22953 | randy.mcdermott | 2015-06-23 12:38:27 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to heated_channel.m 
 r22952 | randy.mcdermott | 2015-06-23 12:36:07 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to fm_datacenter_veltest.m 
 r22951 | randy.mcdermott | 2015-06-23 12:32:37 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to fm_datacenter_scatter.m 
 r22950 | randy.mcdermott | 2015-06-23 12:31:37 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to fluid_part.m 
 r22949 | randy.mcdermott | 2015-06-23 12:30:37 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to flat_fire_comparison.m 
 r22948 | randy.mcdermott | 2015-06-23 12:28:38 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to flame_height2.m 
 r22947 | randy.mcdermott | 2015-06-23 12:27:17 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to fds_moody_chart.m 
 r22946 | randy.mcdermott | 2015-06-23 12:26:03 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to extinction.m 
 r22945 | randy.mcdermott | 2015-06-23 12:25:13 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to energy_decay.m 
 r22944 | randy.mcdermott | 2015-06-23 12:23:30 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to Cup_burner.m 
 r22943 | randy.mcdermott | 2015-06-23 12:22:13 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to comprression_wave.m 
 r22942 | randy.mcdermott | 2015-06-23 12:20:45 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to christifire.m 
 r22941 | randy.mcdermott | 2015-06-23 12:16:14 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to check_hrr.m 
 r22940 | randy.mcdermott | 2015-06-23 12:14:47 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to blasius.m 
 r22939 | randy.mcdermott | 2015-06-23 12:13:15 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to birch_tga.m 
 r22938 | randy.mcdermott | 2015-06-23 12:12:25 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to beyler_hood.m 
 r22937 | randy.mcdermott | 2015-06-23 12:10:58 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr to backward_facing_step.m 
 r22936 | randy.mcdermott | 2015-06-23 12:00:41 -0400 (Tue, 23 Jun 2015) | FDS Source: change logic unit to git 
 r22935 | randy.mcdermott | 2015-06-23 11:56:19 -0400 (Tue, 23 Jun 2015) | Matlab: change _svn.txt to _git.txt 
 r22934 | randy.mcdermott | 2015-06-23 11:53:32 -0400 (Tue, 23 Jun 2015) | FDS Source: change SVN to GIT 
 r22933 | randy.mcdermott | 2015-06-23 11:34:15 -0400 (Tue, 23 Jun 2015) | Matlab: addverstr.m initial commit 
 r22932 | randy.mcdermott | 2015-06-23 11:33:33 -0400 (Tue, 23 Jun 2015) | Matlab: change SVN to VerStr 
 r22931 | gforney | 2015-06-23 09:47:17 -0400 (Tue, 23 Jun 2015) | FDS vv: corrections to windows firebot 
 r22929 | fds.firebot | 2015-06-22 21:57:04 -0400 (Mon, 22 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22928 | gforney | 2015-06-22 16:35:12 -0400 (Mon, 22 Jun 2015) | FDS vv:: minor edit to validation_svn batchfile 
 r22927 | gforney | 2015-06-22 16:12:23 -0400 (Mon, 22 Jun 2015) | FDS vv: remove debug line from validation_svn_stats batch file 
 r22926 | gforney | 2015-06-22 15:32:08 -0400 (Mon, 22 Jun 2015) | wind2fds build: fix problem with windows build of wind2fds 
 r22925 | gforney | 2015-06-22 14:15:49 -0400 (Mon, 22 Jun 2015) | smokeview source: fix problems with skipping frames when rendering in a script - addresses issue 2458 
 r22924 | gforney | 2015-06-22 10:21:35 -0400 (Mon, 22 Jun 2015) | FDS vv: specify email to address in windows firebot 
 r22922 | gforney | 2015-06-22 10:10:37 -0400 (Mon, 22 Jun 2015) | FDS vv:  fix some typos in windows firebot 
 r22921 | fds.firebot | 2015-06-21 21:57:06 -0400 (Sun, 21 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22919 | fds.firebot | 2015-06-20 21:58:59 -0400 (Sat, 20 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22917 | fds.firebot | 2015-06-19 21:59:38 -0400 (Fri, 19 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22916 | drjfloyd@gmail.com | 2015-06-19 16:39:52 -0400 (Fri, 19 Jun 2015) | FDS Verification: Add TAU_PART=0. to particle_flux.fds 
 r22915 | gforney | 2015-06-19 14:00:56 -0400 (Fri, 19 Jun 2015) | git: update scripts used by the linux git firebot 
 r22914 | gforney | 2015-06-19 12:38:08 -0400 (Fri, 19 Jun 2015) | FDS vv: update windows firebot 
 r22912 | fds.firebot | 2015-06-18 21:56:52 -0400 (Thu, 18 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22911 | gforney | 2015-06-18 16:44:16 -0400 (Thu, 18 Jun 2015) | git: fix typo 
 r22910 | gforney | 2015-06-18 16:38:23 -0400 (Thu, 18 Jun 2015) | git: fix typo in copy script 
 r22909 | gforney | 2015-06-18 16:33:38 -0400 (Thu, 18 Jun 2015) | git: simplify copy scripts that copy files used by the gitbots 
 r22908 | gforney | 2015-06-18 13:59:03 -0400 (Thu, 18 Jun 2015) | FDS vv: add matlab to windows firebot (git), fix typo in svn/windows firebot 
 r22907 | gforney | 2015-06-18 13:48:53 -0400 (Thu, 18 Jun 2015) | FDS vv: add matlab to windows firebot script (svn) 
 r22906 | gforney | 2015-06-18 10:47:52 -0400 (Thu, 18 Jun 2015) | FDS vv: cleanup Timin_Benchmarks directory - remove cases not in the firebot caselist 
 r22905 | drjfloyd@gmail.com | 2015-06-18 07:20:23 -0400 (Thu, 18 Jun 2015) | FDS Doucmentation:  Users' Guide typo fixes 
 r22903 | fds.firebot | 2015-06-17 21:56:59 -0400 (Wed, 17 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22902 | drjfloyd@gmail.com | 2015-06-17 08:20:14 -0400 (Wed, 17 Jun 2015) | FDS Source:  Issue #1857 make TAU_PART consistent with other TAUs 
 r22900 | fds.firebot | 2015-06-16 21:56:48 -0400 (Tue, 16 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22899 | gforney | 2015-06-16 15:19:10 -0400 (Tue, 16 Jun 2015) | git: only run ulimit command on linux firebot 
 r22898 | gforney | 2015-06-16 15:07:03 -0400 (Tue, 16 Jun 2015) | git: comment out git commands that commit back to repo (for now) 
 r22897 | gforney | 2015-06-16 14:15:39 -0400 (Tue, 16 Jun 2015) | FDS/smv vv: update git linux bots 
 r22895 | fds.firebot | 2015-06-15 21:56:48 -0400 (Mon, 15 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22894 | gforney | 2015-06-15 15:21:22 -0400 (Mon, 15 Jun 2015) | git: use separate email list while porting bots to git 
 r22893 | gforney | 2015-06-15 11:14:04 -0400 (Mon, 15 Jun 2015) | FDS vv: correct bogus warning messages when generating smokeview images 
 r22892 | drjfloyd@gmail.com | 2015-06-15 09:35:41 -0400 (Mon, 15 Jun 2015) | FDS Source: Correct initialization of COOLANT_TEMPERATURE. 
 r22890 | fds.firebot | 2015-06-14 21:56:46 -0400 (Sun, 14 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22889 | gforney | 2015-06-14 16:00:14 -0400 (Sun, 14 Jun 2015) | git: corrections to git version of firebot linux script 
 r22888 | gforney | 2015-06-14 15:58:25 -0400 (Sun, 14 Jun 2015) | FDS vv: comment evac cases in FDS vv case list 
 r22886 | fds.firebot | 2015-06-13 21:57:33 -0400 (Sat, 13 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22885 | gforney | 2015-06-13 21:39:52 -0400 (Sat, 13 Jun 2015) | git: corrections to git version of linux firebot 
 r22884 | gforney | 2015-06-13 19:03:11 -0400 (Sat, 13 Jun 2015) | git: corrections to git version of windows firebot 
 r22883 | gforney | 2015-06-13 17:16:19 -0400 (Sat, 13 Jun 2015) | git: corrections to git wrapper firebot scripts 
 r22882 | gforney | 2015-06-13 17:13:43 -0400 (Sat, 13 Jun 2015) | git: update git version of windows firebot 
 r22881 | gforney | 2015-06-13 16:39:21 -0400 (Sat, 13 Jun 2015) | git: add the file .gitignore to empty directories 
 r22880 | gforney | 2015-06-13 16:14:58 -0400 (Sat, 13 Jun 2015) | git: add .gitignore file to empty directory 
 r22879 | gforney | 2015-06-13 15:32:41 -0400 (Sat, 13 Jun 2015) | git: add .gitignore file to empty directories (so git won't erase the directories!!) 
 r22878 | gforney | 2015-06-13 14:40:23 -0400 (Sat, 13 Jun 2015) | FDS vv: update git version of linux firebot 
 r22876 | gforney | 2015-06-12 22:25:16 -0400 (Fri, 12 Jun 2015) | git: corrections to git version of linux smokebot 
 r22875 | gforney | 2015-06-12 22:07:46 -0400 (Fri, 12 Jun 2015) | git: rename placeholder files to .gitignore to follow git convention 
 r22874 | fds.firebot | 2015-06-12 21:57:30 -0400 (Fri, 12 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22873 | gforney | 2015-06-12 21:46:12 -0400 (Fri, 12 Jun 2015) | git: corrections to linux smokebot 
 r22872 | gforney | 2015-06-12 21:25:55 -0400 (Fri, 12 Jun 2015) | git: add placeholder.txt file 
 r22871 | gforney | 2015-06-12 20:40:21 -0400 (Fri, 12 Jun 2015) | git: corrections to git version of linux smokebot 
 r22870 | gforney | 2015-06-12 19:54:28 -0400 (Fri, 12 Jun 2015) | git: corrections and updates to git version of linux smokebot 
 r22869 | gforney | 2015-06-12 19:32:01 -0400 (Fri, 12 Jun 2015) | smv build: use /Z7 option to avoid compiler warnings 
 r22868 | gforney | 2015-06-12 19:31:29 -0400 (Fri, 12 Jun 2015) | smokeview source: correct keyword in string_util 
 r22867 | gforney | 2015-06-12 15:00:03 -0400 (Fri, 12 Jun 2015) | FDS build: add /Z7 to mpi debug windows build entry to eliminate compiler warning messages 
 r22866 | gforney | 2015-06-12 13:13:54 -0400 (Fri, 12 Jun 2015) | git: add more placeholder tiles 
 r22865 | gforney | 2015-06-12 13:00:05 -0400 (Fri, 12 Jun 2015) | git: add a placeholder.txt file to repo 
 r22864 | gforney | 2015-06-12 12:54:56 -0400 (Fri, 12 Jun 2015) | git: add placeholder.txt to empty directories - needed by svn to git conversion tool 
 r22863 | gforney | 2015-06-12 11:20:14 -0400 (Fri, 12 Jun 2015) | git: add placeholder file to SCRIPT_FIGURES directory 
 r22862 | gforney | 2015-06-12 08:55:28 -0400 (Fri, 12 Jun 2015) | smv vv: force smokebot run 
 r22861 | randy.mcdermott | 2015-06-12 07:25:54 -0400 (Fri, 12 Jun 2015) | FDS Source: fix line length 
 r22859 | gforney | 2015-06-11 23:26:01 -0400 (Thu, 11 Jun 2015) | smv vv: force smokebot run 
 r22858 | gforney | 2015-06-11 22:38:30 -0400 (Thu, 11 Jun 2015) | git: corrections to the windows/git version of smokebot and run script 
 r22857 | fds.firebot | 2015-06-11 21:59:49 -0400 (Thu, 11 Jun 2015) | Firebot: Fix SVN properties throughout repository 
 r22856 | fds.firebot | 2015-06-11 21:56:44 -0400 (Thu, 11 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22855 | gforney | 2015-06-11 21:49:49 -0400 (Thu, 11 Jun 2015) | git: check for gawk in windows smokebot 
 r22854 | gforney | 2015-06-11 21:07:54 -0400 (Thu, 11 Jun 2015) | git: update smokebot wrapper script 
 r22853 | gforney | 2015-06-11 20:53:44 -0400 (Thu, 11 Jun 2015) | git: add scripts to copy files 
 r22852 | gforney | 2015-06-11 19:07:03 -0400 (Thu, 11 Jun 2015) | git: convert windows smokebot to to use git instead of svn (preliminary) 
 r22850 | randy.mcdermott | 2015-06-11 11:00:19 -0400 (Thu, 11 Jun 2015) | Add ._* to .gitignore 
 r22849 | gforney | 2015-06-11 10:43:16 -0400 (Thu, 11 Jun 2015) | git: update git versions of firebot and smokebot 
 r22848 | randy.mcdermott | 2015-06-11 08:43:09 -0400 (Thu, 11 Jun 2015) | Matlab: add fds_input_file_example.m 
 r22846 | fds.firebot | 2015-06-10 21:57:34 -0400 (Wed, 10 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22845 | gforney | 2015-06-10 15:50:28 -0400 (Wed, 10 Jun 2015) | git: add .gitignore file 
 r22844 | gforney | 2015-06-10 15:33:21 -0400 (Wed, 10 Jun 2015) | svn->git: preliminary changes to convert firebot to use git 
 r22843 | gforney | 2015-06-10 13:51:29 -0400 (Wed, 10 Jun 2015) | smv vv: change smokebot to use git instead of svn (preliminary) 
 r22839 | drjfloyd@gmail.com | 2015-06-10 10:19:24 -0400 (Wed, 10 Jun 2015) | FDS Source: Fix TIME_DELAY behavior for multiple cycles.  Issue #2463 
 r22837 | randy.mcdermott | 2015-06-10 10:14:17 -0400 (Wed, 10 Jun 2015) | FDS Source: correct VEL_T indices for VT%IOR=2 for synthetic eddy method and particle insertion 
 r22836 | drjfloyd@gmail.com | 2015-06-10 07:49:13 -0400 (Wed, 10 Jun 2015) | FDS Documentation: Edit description of TIME_DELAY to clarify behavior for multiple state changes 
 r22835 | tkorhon1@gmail.com | 2015-06-10 06:26:51 -0400 (Wed, 10 Jun 2015) | FDS Source: EVAC_MAIN_LOOP in main.f90 change a little (just one line). Now the fire+evacuation and plain evacuation calculation use same time step for EVACUATE_HUMANS routine. This was the old way, but was now different about one week due to the syncrhronize meshes changes in main.f90. Not the time stepping for the evacuation meshes is once again as it should. TODO: Get rid of ACTIVE_MESH array.  
 r22833 | gforney | 2015-06-09 22:18:38 -0400 (Tue, 09 Jun 2015) | test: svn->git test 4 
 r22832 | gforney | 2015-06-09 22:18:14 -0400 (Tue, 09 Jun 2015) | test: svn->git test 3 
 r22831 | gforney | 2015-06-09 22:10:49 -0400 (Tue, 09 Jun 2015) | test: svn->git test 2 
 r22830 | fds.firebot | 2015-06-09 21:56:56 -0400 (Tue, 09 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22829 | gforney | 2015-06-09 21:45:12 -0400 (Tue, 09 Jun 2015) | test: svn 2 git test 
 r22828 | gforney | 2015-06-09 20:36:00 -0400 (Tue, 09 Jun 2015) | test: test commit 
 r22827 | gforney | 2015-06-09 20:22:07 -0400 (Tue, 09 Jun 2015) | test: dummy change 
 r22826 | gforney | 2015-06-09 19:44:45 -0400 (Tue, 09 Jun 2015) | smv vv: force smokebot run 
 r22825 | gforney | 2015-06-09 15:53:35 -0400 (Tue, 09 Jun 2015) | fds/smv vv: initial revisions of git versions of smokebot and firebot 
 r22824 | drjfloyd@gmail.com | 2015-06-09 14:23:02 -0400 (Tue, 09 Jun 2015) | FDS Source: add line numbers for other vent input errors where possible. 
 r22823 | drjfloyd@gmail.com | 2015-06-09 14:16:48 -0400 (Tue, 09 Jun 2015) | FDS Source: Add CHECK_XB to read_zone 
 r22822 | drjfloyd@gmail.com | 2015-06-09 11:50:27 -0400 (Tue, 09 Jun 2015) | FDS Documentation:  Remove DEVC_ID from FAN examples, Issue #2213 
 r22820 | fds.firebot | 2015-06-08 21:59:47 -0400 (Mon, 08 Jun 2015) | Firebot: Fix SVN properties throughout repository 
 r22819 | fds.firebot | 2015-06-08 21:56:45 -0400 (Mon, 08 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22818 | randy.mcdermott | 2015-06-08 13:47:19 -0400 (Mon, 08 Jun 2015) | License File: add license file 
 r22817 | tkorhon1@gmail.com | 2015-06-08 10:03:55 -0400 (Mon, 08 Jun 2015) | FDS Source: evacuation time step and synchronize is now working. EVAC_DT taken away from cons.f90 and evac.f90, it is just needed in main.f90. Main.f90 "Determine time step" changed. It has now not-EVACUATION_ONLY mask:       MESHES(NM)%DT_NEXT = MINVAL(DT_SYNC,MASK=.NOT.EVACUATION_ONLY)       T(NM) = MINVAL(T,MASK=.NOT.EVACUATION_ONLY) Now things seem to be running nicely. Plain fire calculation is not  changed, because the mask is then true for all meshes (just fire meshes).  
 r22815 | gforney | 2015-06-07 22:01:19 -0400 (Sun, 07 Jun 2015) | git: update GIT directory 
 r22814 | fds.firebot | 2015-06-07 21:56:38 -0400 (Sun, 07 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22812 | fds.firebot | 2015-06-06 21:56:38 -0400 (Sat, 06 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22810 | fds.firebot | 2015-06-05 21:56:50 -0400 (Fri, 05 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22807 | fds.firebot | 2015-06-04 21:56:39 -0400 (Thu, 04 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22803 | fds.firebot | 2015-06-03 22:00:36 -0400 (Wed, 03 Jun 2015) | Firebot: Fix SVN properties throughout repository 
 r22802 | fds.firebot | 2015-06-03 21:56:52 -0400 (Wed, 03 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22794 | gforney | 2015-06-03 13:19:20 -0400 (Wed, 03 Jun 2015) | github: update authors file 
 r22790 | arquitetojulio@gmail.com | 2015-06-03 09:42:45 -0400 (Wed, 03 Jun 2015) | updating bat routines and python scripts 
 r22788 | gforney | 2015-06-02 22:23:53 -0400 (Tue, 02 Jun 2015) | smv vv: update terrain test case 
 r22787 | fds.firebot | 2015-06-02 21:59:21 -0400 (Tue, 02 Jun 2015) | Firebot: Fix SVN properties throughout repository 
 r22786 | fds.firebot | 2015-06-02 21:56:40 -0400 (Tue, 02 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22785 | gforney | 2015-06-02 16:10:03 -0400 (Tue, 02 Jun 2015) | smv vv: add terrain test case 
 r22784 | arquitetojulio@gmail.com | 2015-06-02 15:13:58 -0400 (Tue, 02 Jun 2015) | added support to ls-dyna (in verification process) 
 r22783 | gforney | 2015-06-02 11:00:35 -0400 (Tue, 02 Jun 2015) | smokeview source: corrections to offsetting slice files above terrain - addresses issue 2419 
 r22782 | arquitetojulio@gmail.com | 2015-06-02 10:16:22 -0400 (Tue, 02 Jun 2015) | changed code output and added bat routines 
 r22781 | gforney | 2015-06-02 09:49:34 -0400 (Tue, 02 Jun 2015) | git conversion: update authors file 
 r22780 | gforney | 2015-06-02 09:25:13 -0400 (Tue, 02 Jun 2015) | git conversion: add script to generate list of authors in an svn repo 
 r22779 | gforney | 2015-06-02 09:23:13 -0400 (Tue, 02 Jun 2015) | git conversion: update authors file 
 r22778 | randy.mcdermott | 2015-06-02 09:22:21 -0400 (Tue, 02 Jun 2015) | FDS Source: add UMD 2d vortex as PERIODIC_TEST=10 
 r22777 | gforney | 2015-06-02 09:04:29 -0400 (Tue, 02 Jun 2015) | git conversion: add authors file (file that maps svn user names to git user names) 
 r22775 | fds.firebot | 2015-06-01 22:02:49 -0400 (Mon, 01 Jun 2015) | Firebot: Fix SVN properties throughout repository 
 r22774 | fds.firebot | 2015-06-01 21:58:07 -0400 (Mon, 01 Jun 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22773 | gforney | 2015-06-01 16:29:55 -0400 (Mon, 01 Jun 2015) | smokeview  source: add zoffset (commented) for terrain slice files 
 r22772 | mcgratta | 2015-06-01 15:28:04 -0400 (Mon, 01 Jun 2015) | FDS Validation: New SP_AST data with corrected PT properties. 
 r22771 | randy.mcdermott | 2015-06-01 14:09:56 -0400 (Mon, 01 Jun 2015) | Matlab: check isnumeric for SVN revision number; else print string 
 r22770 | randy.mcdermott | 2015-06-01 14:08:52 -0400 (Mon, 01 Jun 2015) | FDS Source: trim unknown revision number 
 r22769 | randy.mcdermott | 2015-06-01 12:06:50 -0400 (Mon, 01 Jun 2015) | FDS User Guide: add temp dependent reaction commented in MISC parameters 
 r22768 | randy.mcdermott | 2015-06-01 12:03:33 -0400 (Mon, 01 Jun 2015) | FDS Source: add TEMPERATURE_DEPENDENT_REACTION as MISC parameter 
 r22767 | arquitetojulio@gmail.com | 2015-06-01 11:37:54 -0400 (Mon, 01 Jun 2015) | updating user's guide and makefile 
 r22766 | arquitetojulio@gmail.com | 2015-06-01 10:48:44 -0400 (Mon, 01 Jun 2015) | updating examples routines to new code 
 r22765 | arquitetojulio@gmail.com | 2015-06-01 10:32:59 -0400 (Mon, 01 Jun 2015) | starting the coupling with LS-Dyna (still in test phase) 
 r22763 | fds.firebot | 2015-05-31 21:56:37 -0400 (Sun, 31 May 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22761 | fds.firebot | 2015-05-30 21:56:40 -0400 (Sat, 30 May 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22760 | mcgratta | 2015-05-30 18:36:18 -0400 (Sat, 30 May 2015) | FDS Verification: Remove an evac test case. 
 r22758 | fds.firebot | 2015-05-29 21:56:50 -0400 (Fri, 29 May 2015) | Firebot: Bump SVN revision of FDS guides and FDS source 
 r22757 | gforney | 2015-05-29 18:58:11 -0400 (Fri, 29 May 2015) | smokeview source: trap a division by zero that occurs when there are no meshes (in a cfast case) - addresses issue 2455 
